transaction,date,item_code,item,quantity,unit,payment_type,price,income
2047/JL/UTM/0823,08/12/2023 12:04:49,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,830.0,Sheet,Deposit Payment,"250,00",207500.0
5823/KSR/UTM/0823,08/12/2023 12:40:06,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,54.0,Sheet,Upfront Payment,"250,00",13500.0
5825/KSR/UTM/0823,08/12/2023 12:43:27,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,93.0,Sheet,Upfront Payment,"250,00",23250.0
5825/KSR/UTM/0823,08/12/2023 12:43:27,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,181.0,Sheet,Upfront Payment,"250,00",45250.0
5828/KSR/UTM/0823,08/12/2023 12:52:10,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,168.0,Sheet,Upfront Payment,"250,00",42000.0
5838/KSR/UTM/0823,08/12/2023 13:56:49,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,4.0,Sheet,Upfront Payment,"250,00",1000.0
5855/KSR/UTM/0823,08/12/2023 16:12:55,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,272.0,Sheet,Upfront Payment,"250,00",68000.0
5860/KSR/UTM/0823,08/12/2023 16:37:13,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,169.0,Sheet,Upfront Payment,"250,00",42250.0
5868/KSR/UTM/0823,08/12/2023 17:36:52,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,141.0,Sheet,Upfront Payment,"250,00",35250.0
5880/KSR/UTM/0823,08/14/2023 10:45:36,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,30.0,Sheet,Upfront Payment,"250,00",7500.0
5887/KSR/UTM/0823,08/14/2023 11:18:59,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,4.0,Sheet,Upfront Payment,"250,00",1000.0
5890/KSR/UTM/0823,08/14/2023 11:38:23,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,1.0,Sheet,Upfront Payment,"250,00",250.0
5893/KSR/UTM/0823,08/14/2023 12:00:28,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,6.0,Sheet,Upfront Payment,"250,00",1500.0
2071/JL/UTM/0823,08/14/2023 13:40:04,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,66.0,Sheet,Deposit Payment,"300,00",19800.0
5905/KSR/UTM/0823,08/14/2023 14:28:16,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,4.0,Sheet,Upfront Payment,"250,00",1000.0
5906/KSR/UTM/0823,08/14/2023 14:47:58,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,12.0,Sheet,Upfront Payment,"250,00",3000.0
5909/KSR/UTM/0823,08/14/2023 15:02:06,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,130.0,Sheet,Upfront Payment,"250,00",32500.0
2074/JL/UTM/0823,08/14/2023 15:27:39,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,603.0,Sheet,Deposit Payment,"250,00",150750.0
5913/KSR/UTM/0823,08/14/2023 15:29:37,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,14.0,Sheet,Upfront Payment,"250,00",3500.0
5923/KSR/UTM/0823,08/14/2023 17:00:35,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,30.0,Sheet,Upfront Payment,"250,00",7500.0
5926/KSR/UTM/0823,08/14/2023 17:17:38,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,18.0,Sheet,Upfront Payment,"250,00",4500.0
5932/KSR/UTM/0823,08/15/2023 08:32:01,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,10.0,Sheet,Upfront Payment,"250,00",2500.0
2085/JL/UTM/0823,08/15/2023 09:41:36,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,1200.0,Sheet,Deposit Payment,"300,00",360000.0
5942/KSR/UTM/0823,08/15/2023 09:44:31,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,20.0,Sheet,Upfront Payment,"250,00",5000.0
2090/JL/UTM/0823,08/15/2023 11:06:04,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,4840.0,Sheet,Deposit Payment,"300,00",1452000.0
2096/JL/UTM/0823,08/15/2023 11:57:07,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,70.0,Sheet,Deposit Payment,"300,00",21000.0
5958/KSR/UTM/0823,08/15/2023 12:20:37,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,69.0,Sheet,Upfront Payment,"250,00",17250.0
5968/KSR/UTM/0823,08/15/2023 13:35:03,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,150.0,Sheet,Upfront Payment,"250,00",37500.0
5968/KSR/UTM/0823,08/15/2023 13:35:03,PC.000006,PHOTO COPY COLORED HVS F4/A4S 70 GR,5.0,Sheet,Upfront Payment,"350,00",1750.0
5969/KSR/UTM/0823,08/15/2023 14:03:55,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,74.0,Sheet,Upfront Payment,"250,00",18500.0
5974/KSR/UTM/0823,08/15/2023 14:19:49,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,100.0,Sheet,Upfront Payment,"250,00",25000.0
5977/KSR/UTM/0823,08/15/2023 14:30:19,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,108.0,Sheet,Upfront Payment,"250,00",27000.0
5985/KSR/UTM/0823,08/15/2023 14:57:35,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,10.0,Sheet,Upfront Payment,"250,00",2500.0
5984/KSR/UTM/0823,08/15/2023 15:02:17,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,7747.0,Sheet,Upfront Payment,"250,00",1936750.0
5994/KSR/UTM/0823,08/15/2023 15:33:52,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,133.0,Sheet,Upfront Payment,"250,00",33250.0
2104/JL/UTM/0823,08/15/2023 15:58:51,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,1400.0,Sheet,Deposit Payment,"250,00",350000.0
2105/JL/UTM/0823,08/15/2023 16:00:00,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,501.0,Sheet,Deposit Payment,"300,00",150300.0
2108/JL/UTM/0823,08/16/2023 09:04:38,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,240.0,Sheet,Deposit Payment,"300,00",72000.0
6033/KSR/UTM/0823,08/16/2023 10:49:15,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,1038.0,Sheet,Upfront Payment,"250,00",259500.0
2119/JL/UTM/0823,08/16/2023 11:40:10,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,74.0,Sheet,Deposit Payment,"300,00",22200.0
6045/KSR/UTM/0823,08/16/2023 11:52:25,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,23.0,Sheet,Upfront Payment,"250,00",5750.0
6045/KSR/UTM/0823,08/16/2023 11:52:25,PC.000002,PHOTO COPY HVS A3 70 GR,9.0,Sheet,Upfront Payment,"600,00",5400.0
6047/KSR/UTM/0823,08/16/2023 12:16:18,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,127.0,Sheet,Upfront Payment,"250,00",31750.0
6048/KSR/UTM/0823,08/16/2023 12:31:08,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,289.0,Sheet,Upfront Payment,"250,00",72250.0
6052/KSR/UTM/0823,08/16/2023 12:53:34,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,8.0,Sheet,Upfront Payment,"250,00",2000.0
6065/KSR/UTM/0823,08/16/2023 14:24:14,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,308.0,Sheet,Upfront Payment,"250,00",77000.0
6071/KSR/UTM/0823,08/16/2023 15:10:28,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,163.0,Sheet,Upfront Payment,"250,00",40750.0
2130/JL/UTM/0823,08/16/2023 16:12:17,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,17.0,Sheet,Deposit Payment,"300,00",5100.0
6086/KSR/UTM/0823,08/16/2023 17:18:28,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,6.0,Sheet,Upfront Payment,"250,00",1500.0
2140/JL/UTM/0823,08/18/2023 08:45:08,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,470.0,Sheet,Deposit Payment,"300,00",141000.0
2141/JL/UTM/0823,08/18/2023 09:03:57,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,180.0,Sheet,Deposit Payment,"300,00",54000.0
6090/KSR/UTM/0823,08/18/2023 09:07:52,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,2.0,Sheet,Upfront Payment,"250,00",500.0
6094/KSR/UTM/0823,08/18/2023 09:18:32,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,18.0,Sheet,Upfront Payment,"250,00",4500.0
6096/KSR/UTM/0823,08/18/2023 09:27:17,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,200.0,Sheet,Upfront Payment,"250,00",50000.0
6100/KSR/UTM/0823,08/18/2023 09:40:28,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,426.0,Sheet,Upfront Payment,"250,00",106500.0
6102/KSR/UTM/0823,08/18/2023 09:52:27,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,5.0,Sheet,Upfront Payment,"250,00",1250.0
2148/JL/UTM/0823,08/18/2023 10:05:00,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,650.0,Sheet,Deposit Payment,"300,00",195000.0
6104/KSR/UTM/0823,08/18/2023 10:09:27,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,32.0,Sheet,Upfront Payment,"250,00",8000.0
2151/JL/UTM/0823,08/18/2023 10:46:58,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,107.0,Sheet,Deposit Payment,"300,00",32100.0
6115/KSR/UTM/0823,08/18/2023 11:49:09,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,33.0,Sheet,Upfront Payment,"250,00",8250.0
6116/KSR/UTM/0823,08/18/2023 11:50:18,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,33.0,Sheet,Upfront Payment,"250,00",8250.0
2159/JL/UTM/0823,08/18/2023 12:56:31,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,100.0,Sheet,Deposit Payment,"250,00",25000.0
6127/KSR/UTM/0823,08/18/2023 13:56:38,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,4.0,Sheet,Upfront Payment,"250,00",1000.0
6143/KSR/UTM/0823,08/18/2023 15:13:34,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,1000.0,Sheet,Upfront Payment,"250,00",250000.0
6144/KSR/UTM/0823,08/18/2023 15:16:28,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,296.0,Sheet,Upfront Payment,"250,00",74000.0
2170/JL/UTM/0823,08/18/2023 16:52:28,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,412.0,Sheet,Deposit Payment,"250,00",103000.0
2170/JL/UTM/0823,08/18/2023 16:52:28,PC.000002,PHOTO COPY HVS A3 70 GR,340.0,Sheet,Deposit Payment,"600,00",204000.0
6157/KSR/UTM/0823,08/18/2023 17:16:59,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,500.0,Sheet,Upfront Payment,"600,00",300000.0
2175/JL/UTM/0823,08/19/2023 09:21:11,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,35.0,Sheet,Deposit Payment,"300,00",10500.0
6173/KSR/UTM/0823,08/19/2023 11:25:35,PC.000005,PHOTO COPY F4/A4S 80 GR,12.0,Sheet,Upfront Payment,"350,00",4200.0
6176/KSR/UTM/0823,08/19/2023 11:42:41,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,13.0,Sheet,Upfront Payment,"250,00",3250.0
6176/KSR/UTM/0823,08/19/2023 11:42:41,PC.000002,PHOTO COPY HVS A3 70 GR,3.0,Sheet,Upfront Payment,"600,00",1800.0
6177/KSR/UTM/0823,08/19/2023 11:45:05,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,120.0,Sheet,Upfront Payment,"250,00",30000.0
6178/KSR/UTM/0823,08/19/2023 11:46:54,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,316.0,Sheet,Upfront Payment,"250,00",79000.0
6178/KSR/UTM/0823,08/19/2023 11:46:54,PC.000006,PHOTO COPY COLORED HVS F4/A4S 70 GR,12.0,Sheet,Upfront Payment,"350,00",4200.0
2180/JL/UTM/0823,08/19/2023 12:07:20,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,1696.0,Sheet,Deposit Payment,"300,00",508800.0
6188/KSR/UTM/0823,08/19/2023 13:08:12,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,180.0,Sheet,Upfront Payment,"250,00",45000.0
6198/KSR/UTM/0823,08/19/2023 15:35:58,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,20.0,Sheet,Upfront Payment,"250,00",5000.0
6200/KSR/UTM/0823,08/19/2023 16:29:42,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,191.0,Sheet,Upfront Payment,"250,00",47750.0
6200/KSR/UTM/0823,08/19/2023 16:29:42,PC.000006,PHOTO COPY COLORED HVS F4/A4S 70 GR,14.0,Sheet,Upfront Payment,"350,00",4900.0
2190/JL/UTM/0823,08/21/2023 09:19:01,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,24.0,Sheet,Deposit Payment,"300,00",7200.0
2193/JL/UTM/0823,08/21/2023 09:55:20,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,3230.0,Sheet,Deposit Payment,"300,00",969000.0
6221/KSR/UTM/0823,08/21/2023 10:34:57,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,18.0,Sheet,Upfront Payment,"250,00",4500.0
6222/KSR/UTM/0823,08/21/2023 11:00:45,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,12.0,Sheet,Upfront Payment,"250,00",3000.0
2199/JL/UTM/0823,08/21/2023 11:28:41,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,20.0,Sheet,Deposit Payment,"300,00",6000.0
2201/JL/UTM/0823,08/21/2023 11:32:43,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,3.0,Sheet,Deposit Payment,"300,00",900.0
2202/JL/UTM/0823,08/21/2023 12:00:09,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,4.0,Sheet,Deposit Payment,"300,00",1200.0
2205/JL/UTM/0823,08/21/2023 12:32:56,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,106.0,Sheet,Deposit Payment,"300,00",31800.0
6236/KSR/UTM/0823,08/21/2023 13:57:07,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,46.0,Sheet,Upfront Payment,"250,00",11500.0
6244/KSR/UTM/0823,08/21/2023 14:50:30,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,40.0,Sheet,Upfront Payment,"250,00",10000.0
2211/JL/UTM/0823,08/21/2023 15:01:14,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,244.0,Sheet,Deposit Payment,"300,00",73200.0
6252/KSR/UTM/0823,08/21/2023 15:39:43,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,880.0,Sheet,Upfront Payment,"250,00",220000.0
2215/JL/UTM/0823,08/21/2023 16:06:19,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,685.0,Sheet,Deposit Payment,"250,00",171250.0
6256/KSR/UTM/0823,08/21/2023 16:07:18,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,296.0,Sheet,Upfront Payment,"250,00",74000.0
6259/KSR/UTM/0823,08/21/2023 16:37:18,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,34.0,Sheet,Upfront Payment,"250,00",8500.0
2218/JL/UTM/0823,08/21/2023 16:46:38,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,62.0,Sheet,Deposit Payment,"300,00",18600.0
6261/KSR/UTM/0823,08/21/2023 16:55:16,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,350.0,Sheet,Upfront Payment,"250,00",87500.0
2222/JL/UTM/0823,08/21/2023 17:10:27,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,3360.0,Sheet,Deposit Payment,"250,00",840000.0
6265/KSR/UTM/0823,08/21/2023 17:48:50,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,469.0,Sheet,Upfront Payment,"250,00",117250.0
6266/KSR/UTM/0823,08/21/2023 17:49:38,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,200.0,Sheet,Upfront Payment,"250,00",50000.0
2224/JL/UTM/0823,08/22/2023 08:24:29,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,1000.0,Sheet,Deposit Payment,"300,00",300000.0
2227/JL/UTM/0823,08/22/2023 09:52:00,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,169.0,Sheet,Deposit Payment,"300,00",50700.0
6276/KSR/UTM/0823,08/22/2023 10:03:09,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,68.0,Sheet,Upfront Payment,"250,00",17000.0
6278/KSR/UTM/0823,08/22/2023 10:05:43,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,4.0,Sheet,Upfront Payment,"250,00",1000.0
6279/KSR/UTM/0823,08/22/2023 10:14:53,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,20.0,Sheet,Upfront Payment,"250,00",5000.0
6292/KSR/UTM/0823,08/22/2023 11:57:38,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,164.0,Sheet,Upfront Payment,"250,00",41000.0
6304/KSR/UTM/0823,08/22/2023 14:24:09,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,1800.0,Sheet,Upfront Payment,"250,00",450000.0
6319/KSR/UTM/0823,08/22/2023 15:17:10,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,180.0,Sheet,Upfront Payment,"250,00",45000.0
2238/JL/UTM/0823,08/22/2023 15:36:24,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,286.0,Sheet,Deposit Payment,"300,00",85800.0
6327/KSR/UTM/0823,08/22/2023 15:55:35,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,50.0,Sheet,Upfront Payment,"250,00",12500.0
6331/KSR/UTM/0823,08/22/2023 16:02:36,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,860.0,Sheet,Upfront Payment,"250,00",215000.0
6342/KSR/UTM/0823,08/22/2023 16:43:22,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,98.0,Sheet,Upfront Payment,"250,00",24500.0
6359/KSR/UTM/0823,08/22/2023 17:45:22,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,1057.0,Sheet,Upfront Payment,"250,00",264250.0
6365/KSR/UTM/0823,08/23/2023 08:29:09,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,8.0,Sheet,Upfront Payment,"250,00",2000.0
2241/JL/UTM/0823,08/23/2023 08:41:14,PC.000007,PHOTO COPY CARDBOARD F4,300.0,Sheet,Deposit Payment,"1000,00",300000.0
2242/JL/UTM/0823,08/23/2023 08:43:15,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,155.0,Sheet,Deposit Payment,"300,00",46500.0
6367/KSR/UTM/0823,08/23/2023 09:35:15,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,258.0,Sheet,Upfront Payment,"250,00",64500.0
6368/KSR/UTM/0823,08/23/2023 09:48:59,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,224.0,Sheet,Upfront Payment,"250,00",56000.0
6375/KSR/UTM/0823,08/23/2023 10:26:24,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,54.0,Sheet,Upfront Payment,"250,00",13500.0
6379/KSR/UTM/0823,08/23/2023 10:40:20,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,177.0,Sheet,Upfront Payment,"250,00",44250.0
6380/KSR/UTM/0823,08/23/2023 10:47:27,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,8.0,Sheet,Upfront Payment,"250,00",2000.0
6411/KSR/UTM/0823,08/23/2023 15:27:28,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,102.0,Sheet,Upfront Payment,"250,00",25500.0
6439/KSR/UTM/0823,08/24/2023 09:47:33,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,175.0,Sheet,Upfront Payment,"250,00",43750.0
6446/KSR/UTM/0823,08/24/2023 10:15:17,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,67.0,Sheet,Upfront Payment,"250,00",16750.0
6450/KSR/UTM/0823,08/24/2023 10:31:07,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,230.0,Sheet,Upfront Payment,"250,00",57500.0
6452/KSR/UTM/0823,08/24/2023 10:40:51,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,10.0,Sheet,Upfront Payment,"250,00",2500.0
2271/JL/UTM/0823,08/24/2023 10:53:32,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,925.0,Sheet,Deposit Payment,"300,00",277500.0
6456/KSR/UTM/0823,08/24/2023 11:01:05,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,56.0,Sheet,Upfront Payment,"250,00",14000.0
6458/KSR/UTM/0823,08/24/2023 11:06:29,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,12.0,Sheet,Upfront Payment,"250,00",3000.0
2274/JL/UTM/0823,08/24/2023 12:10:52,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,140.0,Sheet,Deposit Payment,"300,00",42000.0
6466/KSR/UTM/0823,08/24/2023 12:19:54,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,966.0,Sheet,Upfront Payment,"250,00",241500.0
2275/JL/UTM/0823,08/24/2023 12:45:01,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,50.0,Sheet,Deposit Payment,"300,00",15000.0
6490/KSR/UTM/0823,08/24/2023 15:14:43,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,800.0,Sheet,Upfront Payment,"250,00",200000.0
6491/KSR/UTM/0823,08/24/2023 15:23:20,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,290.0,Sheet,Upfront Payment,"250,00",72500.0
6500/KSR/UTM/0823,08/24/2023 16:39:46,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,8.0,Sheet,Upfront Payment,"250,00",2000.0
6501/KSR/UTM/0823,08/24/2023 16:54:56,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,209.0,Sheet,Upfront Payment,"250,00",52250.0
6514/KSR/UTM/0823,08/25/2023 09:38:09,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,40.0,Sheet,Upfront Payment,"250,00",10000.0
2299/JL/UTM/0823,08/25/2023 10:04:07,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,356.0,Sheet,Deposit Payment,"300,00",106800.0
2301/JL/UTM/0823,08/25/2023 10:26:28,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,66.0,Sheet,Deposit Payment,"300,00",19800.0
6525/KSR/UTM/0823,08/25/2023 11:41:21,PC.000002,PHOTO COPY HVS A3 70 GR,7.0,Sheet,Upfront Payment,"700,00",4900.0
6527/KSR/UTM/0823,08/25/2023 11:51:20,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,5200.0,Sheet,Upfront Payment,"250,00",1300000.0
6529/KSR/UTM/0823,08/25/2023 12:06:01,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,21.0,Sheet,Upfront Payment,"250,00",5250.0
6536/KSR/UTM/0823,08/25/2023 13:36:57,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,259.0,Sheet,Upfront Payment,"250,00",64750.0
6540/KSR/UTM/0823,08/25/2023 13:50:12,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,101.0,Sheet,Upfront Payment,"250,00",25250.0
6551/KSR/UTM/0823,08/25/2023 14:31:44,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,8.0,Sheet,Upfront Payment,"250,00",2000.0
2310/JL/UTM/0823,08/25/2023 14:41:23,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,600.0,Sheet,Deposit Payment,"300,00",180000.0
6558/KSR/UTM/0823,08/25/2023 15:10:46,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,318.0,Sheet,Upfront Payment,"250,00",79500.0
6559/KSR/UTM/0823,08/25/2023 15:11:38,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,34.0,Sheet,Upfront Payment,"250,00",8500.0
6574/KSR/UTM/0823,08/25/2023 16:45:54,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,750.0,Sheet,Upfront Payment,"250,00",187500.0
2319/JL/UTM/0823,08/26/2023 08:31:22,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,110.0,Sheet,Deposit Payment,"300,00",33000.0
2325/JL/UTM/0823,08/26/2023 08:59:06,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,1000.0,Sheet,Deposit Payment,"300,00",300000.0
6588/KSR/UTM/0823,08/26/2023 11:05:23,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,1375.0,Sheet,Upfront Payment,"250,00",343750.0
6589/KSR/UTM/0823,08/26/2023 11:39:35,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,180.0,Sheet,Upfront Payment,"250,00",45000.0
6592/KSR/UTM/0823,08/26/2023 11:44:55,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,4.0,Sheet,Upfront Payment,"250,00",1000.0
6592/KSR/UTM/0823,08/26/2023 11:44:55,PC.000003,PHOTO COPY ENLARGE F4/A4S - A3 70 GR,1.0,Sheet,Upfront Payment,"1000,00",1000.0
6594/KSR/UTM/0823,08/26/2023 11:57:54,PC.000007,PHOTO COPY CARDBOARD F4,1.0,Sheet,Upfront Payment,"1000,00",1000.0
2341/JL/UTM/0823,08/26/2023 12:06:35,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,50.0,Sheet,Deposit Payment,"3000,00",150000.0
6596/KSR/UTM/0823,08/26/2023 12:20:26,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,20.0,Sheet,Upfront Payment,"250,00",5000.0
6601/KSR/UTM/0823,08/26/2023 13:47:40,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,215.0,Sheet,Upfront Payment,"250,00",53750.0
6605/KSR/UTM/0823,08/26/2023 14:51:07,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,500.0,Sheet,Upfront Payment,"250,00",125000.0
6621/KSR/UTM/0823,08/26/2023 17:38:08,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,60.0,Sheet,Upfront Payment,"250,00",15000.0
6623/KSR/UTM/0823,08/28/2023 09:20:54,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,400.0,Sheet,Upfront Payment,"250,00",100000.0
2351/JL/UTM/0823,08/28/2023 09:49:29,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,20.0,Sheet,Deposit Payment,"300,00",6000.0
6629/KSR/UTM/0823,08/28/2023 10:16:37,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,5.0,Sheet,Upfront Payment,"250,00",1250.0
2355/JL/UTM/0823,08/28/2023 10:46:12,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,58.0,Sheet,Deposit Payment,"300,00",17400.0
6641/KSR/UTM/0823,08/28/2023 11:53:22,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,4.0,Sheet,Upfront Payment,"250,00",1000.0
2357/JL/UTM/0823,08/28/2023 11:57:26,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,80.0,Sheet,Deposit Payment,"300,00",24000.0
2360/JL/UTM/0823,08/28/2023 14:07:55,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,60.0,Sheet,Deposit Payment,"300,00",18000.0
